"icon-shim-plugin","1"
"housekeeper","1"
"netio-plugin","1"
"itest","1"
"caroline","1"
"mypeople","1"
"lucene-search","2"
"coordinator","2"
"skytap-cloud-plugin","2"
"deveo","2"
"buddycloud","2"
"writable-filesystem-monitor","2"
"curseforge-publisher","2"
"kagemai","3"
"hckrnews","3"
"Schmant","3"
"smartfrog-plugin","3"
"database-drizzle","4"
"lingr-plugin","4"
"visualworks-store","4"
"lechat","4"
"mock-load-builder","4"
"koji-plugin","4"
"threadfix","4"
"bees-sdk-plugin","4"
"figlet-buildstep","4"
"send-stacktrace-to-eclipse-plugin","4"
"weibo4jenkins","5"
"mansion-cloud","5"
"vncrecorder","5"
"random-job-builder","5"
"xpdev","5"
"icon-shim","5"
"metrics-ganglia","5"
"jenkow-activiti-designer","5"
"tepco-epuw","6"
"tepco","6"
"nis-notification-lamp","6"
"vertx","6"
"DotCi-Plugins-Starter-Pack","6"
"origo-issue-notifier","6"
"ironmq-notifier","6"
"lifx-notifier","6"
"kundo","7"
"SBuild","7"
"aws-beanstalk-publisher-plugin","7"
"jenkow-activiti-explorer","7"
"idobata-notifier","7"
"meliora-testlab","7"
"datical-db-plugin","7"
"rusalad-plugin","7"
"uithemes","8"
"release-test","8"
"sfee","8"
"loadimpact-plugin","8"
"label-linked-jobs","8"
"mysql-job-databases","8"
"typetalk","8"
"transifex","9"
"chef-identity","9"
"openscada-jenkins-exporter","9"
"release-multi-test","9"
"proc-cleaner-plugin","9"
"SSSCM","10"
"environment-labels-setter","10"
"elasticbox","10"
"kmap-jenkins","10"
"bitkeeper","10"
"mogotest","10"
"logentries","10"
"blitz_io-jenkins","10"
"wwpass-plugin","11"
"sladiator-notifier","11"
"vmanager-plugin","11"
"jsoup","11"
"application-director-plugin","12"
"suite-test-groups-publisher","12"
"TestResultsAnalyzer","12"
"collabnet-uc4-deploy","12"
"vessel","12"
"jabber-server-plugin","12"
"copr","12"
"elOyente","13"
"darcs","13"
"delta-cloud","13"
"webload","13"
"relution-publisher","13"
"windmill","13"
"jbpm-embedded-plugin","14"
"perfectomobile-jenkins","14"
"jbpm-workflow-plugin","14"
"jenkow-plugin","14"
"koji","15"
"tag-profiler","15"
"devstack","15"
"adaptive-disconnector","15"
"saltstack","16"
"smart-jenkins","16"
"cmvc","16"
"TestExecuter","16"
"pitmutation","16"
"loaderio-jenkins-plugin","17"
"asakusa-satellite-plugin","17"
"nopmdverifytrac","17"
"ion-deployer-plugin","17"
"xlrelease-plugin","17"
"hsts-filter-plugin","17"
"concurrent-login-plugin","18"
"skytap","18"
"humbug","18"
"ease-plugin","18"
"flexteam","19"
"url-auth","19"
"zapper","19"
"kiuwanJenkinsPlugin","19"
"kato","19"
"tuxdroid","19"
"icescrum","20"
"ikachan","20"
"azure-slave-plugin","20"
"lenientshutdown","21"
"tibco-builder","21"
"karotz","21"
"rallyBuild","22"
"zubhium","22"
"queue-cleanup","22"
"oslc-cm","22"
"jenkins-testswarm-plugin","22"
"caliper-ci","23"
"beaker-builder","23"
"mqtt-notification-plugin","23"
"weibo","23"
"pretested-integration","24"
"collabnet-automic-deploy","24"
"perfectomobile","25"
"GatekeeperPlugin","25"
"implied-labels","25"
"pretest-commit","25"
"AntepediaReporter-CI-plugin","26"
"extension-filter","26"
"klaros-testmanagement","26"
"proxmox","26"
"myst-plugin","27"
"nopmdcheck","27"
"saml","27"
"build-flow-toolbox-plugin","29"
"nerrvana-plugin","29"
"pom2config","29"
"mozmill","30"
"gem-publisher","32"
"rapiddeploy-jenkins","32"
"jenkins-tracker","32"
"mdtool","32"
"mock-slave","32"
"hall-jenkins","33"
"rqm-plugin","33"
"kerberos-sso","34"
"flaky-test-handler","35"
"refit","35"
"external-scheduler","36"
"hp-operations-orchestration-automation-execution-plugin","36"
"appio","36"
"daily-quote","37"
"ColumnPack-plugin","37"
"reviewboard","37"
"buildheroes","37"
"DotCi","37"
"search-all-results-plugin","38"
"vault-scm-plugin","38"
"ColumnsPlugin","38"
"digitalocean-plugin","38"
"people-redirector","40"
"harvest","41"
"SCTMExecutor","41"
"stackhammer","41"
"form-element-path","41"
"jcaptcha-plugin","41"
"chosen-views-tabbar","41"
"metrics-graphite","42"
"job-strongauth-simple","42"
"whitesource","43"
"hadoop","43"
"google-storage-plugin","44"
"sra-deploy","45"
"sms-notification","45"
"eggplant-plugin","45"
"exclusive-label-plugin","45"
"syslog-logger","46"
"javanet","46"
"zmq-event-publisher","46"
"nabaztag","47"
"linenumbers","47"
"lotus-connections-plugin","47"
"semantic-versioning-plugin","48"
"monkit-plugin","48"
"neoload-jenkins-plugin","49"
"mesos","50"
"scm2job","50"
"rubymotion","51"
"mock-security-realm","51"
"monitor-remote-job","52"
"rpmsign-plugin","53"
"rhnpush-plugin","53"
"notifo","54"
"recipe","54"
"google-metadata-plugin","54"
"tcl","55"
"pvcs_scm","56"
"japex","56"
"scripted-cloud-plugin","57"
"extra-tool-installers","57"
"gnat","57"
"rabbitmq-build-trigger","57"
"ec2-cloud-axis","58"
"cloudbees-enterprise-plugins","58"
"database-h2","59"
"allure-jenkins-plugin","59"
"travis-yml","61"
"git-userContent","62"
"flashlog-plugin","62"
"pry","62"
"chroot","64"
"crx-content-package-deployer","64"
"dockerhub","65"
"youtrack-plugin","65"
"plugin-usage-plugin","65"
"plasticscm-plugin","65"
"installshield","66"
"cygwin-process-killer","66"
"utplsql","67"
"buildcoin-plugin","67"
"TwilioNotifier","68"
"disable-failed-job","69"
"deploygate-plugin","69"
"pxe","70"
"piwikanalytics","71"
"extreme-feedback","71"
"appdynamics-dashboard","71"
"unreliable-slave-plugin","72"
"rabbitmq-consumer","72"
"unity-asset-server","72"
"config-rotator","73"
"thread-dump-action-plugin","74"
"signal-killer","75"
"leiningen-plugin","76"
"schedule-build-plugin","77"
"BlazeMeterJenkinsPlugin","79"
"jsgames","80"
"multi-branch-project-plugin","80"
"blink1","81"
"rrod","81"
"liverebel-deploy","82"
"javanet-uploader","83"
"hue-light","84"
"upstream-downstream-view","84"
"composer-security-checker","84"
"bamboo-notifier","84"
"labmanager","85"
"xpath-config-viewer","85"
"rally-plugin","86"
"change-assembly-version-plugin","86"
"drmemory-plugin","86"
"sourcemonitor","87"
"r","87"
"crittercism-dsym","88"
"ipmessenger-plugin","88"
"excludeMatrixParent","88"
"scoring-load-balancer","89"
"chatwork","90"
"durable-task","90"
"openJDK-native-plugin","91"
"veracode-scanner","92"
"browser-axis-plugin","93"
"cloudbees-plugin-gateway","93"
"cloudbees-registration","94"
"golang","95"
"packer","95"
